100,81,81,81,81,83,84,81,67,81,81,81,81,81,81,99,100,194,229,88,89,171,171,88,89,229,192,99,100,81,81,81,81,81,81,81,81,67,81,99,100,81,81,81
81,67,81,81,81,99,100,81,67,81,81,81,81,83,84,81,81,194,229,72,73,171,171,72,73,229,192,81,81,81,81,83,84,81,81,81,81,81,81,81,81,81,81,131
81,81,81,81,81,81,81,81,81,81,81,81,81,99,100,81,81,194,229,88,89,171,171,88,89,229,192,81,81,81,81,99,100,81,81,81,81,81,81,81,81,81,81,147
81,81,81,179,209,209,209,209,209,209,209,209,209,209,209,209,209,210,119,229,119,171,171,119,229,119,208,209,209,209,180,81,81,81,81,81,81,81,81,81,131,132,133,81
81,81,81,194,72,73,119,119,119,69,70,71,119,119,74,75,119,119,119,119,229,119,171,229,119,119,119,119,119,119,192,81,81,81,81,81,81,81,81,81,147,148,149,81
81,81,81,194,88,89,69,70,70,86,118,87,119,119,90,91,119,119,119,119,229,119,119,229,119,119,119,119,119,119,192,81,81,81,81,81,81,81,81,81,81,81,81,131
81,81,81,194,69,70,86,118,86,86,102,103,119,119,119,119,119,119,119,119,119,119,171,119,119,119,119,119,119,119,192,81,81,67,81,81,81,81,81,81,81,81,81,147
81,81,81,194,85,118,118,102,102,103,74,75,119,119,119,119,119,119,119,119,119,171,171,119,119,72,73,119,119,119,192,81,81,81,81,83,84,81,81,67,81,81,81,81
81,81,81,194,101,102,103,119,119,119,90,91,119,119,119,119,72,73,119,119,119,171,171,119,119,88,89,119,119,119,192,81,81,81,81,99,100,81,81,81,81,81,81,81
81,81,81,194,119,119,119,119,119,119,119,119,119,119,119,119,88,89,119,119,119,171,119,119,119,119,119,119,119,119,192,81,81,81,81,81,81,81,81,81,81,83,84,81
81,81,81,195,177,177,177,177,177,177,177,177,177,177,177,177,178,119,119,119,119,171,119,119,119,119,119,119,119,119,208,209,209,209,209,209,209,180,81,81,81,99,100,81
81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,194,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,192,81,81,81,81,81,81
81,81,67,81,81,81,81,81,81,81,81,81,81,81,81,81,194,119,119,119,119,119,171,119,119,119,119,119,119,119,119,119,119,119,119,119,119,192,81,81,81,81,81,81
81,81,81,81,81,81,81,81,81,81,81,81,81,67,81,81,194,119,119,119,119,119,171,119,119,119,119,69,70,71,119,119,119,119,72,73,119,192,81,81,81,81,81,81
81,81,81,81,81,81,81,81,81,81,83,84,81,81,81,81,194,119,119,119,119,119,119,119,119,119,119,85,86,87,119,119,119,119,88,89,119,192,81,81,81,81,83,84
81,81,81,81,81,81,83,84,81,81,99,100,81,81,81,81,194,119,119,119,119,119,119,119,119,119,119,101,102,103,119,119,119,119,119,119,119,192,81,81,67,81,99,100
81,83,84,81,81,81,99,100,81,81,81,81,81,81,81,81,194,119,119,119,119,119,171,119,119,119,119,119,119,119,119,119,119,119,119,119,119,192,81,81,81,81,81,81
81,99,100,81,81,81,81,81,81,81,81,81,67,81,81,81,194,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,208,209,209,209,209,209,180
81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,194,119,119,119,119,119,119,119,119,119,74,75,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,192
81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,194,119,119,119,119,119,119,119,119,119,90,91,119,119,119,119,119,72,73,119,119,119,119,119,119,119,119,192
81,81,67,81,81,81,81,179,209,209,209,209,209,209,209,209,210,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,88,89,119,119,119,69,70,71,119,119,192
81,81,81,81,81,81,179,210,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,85,118,87,119,119,192
84,81,81,81,81,81,194,119,119,72,73,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,101,102,103,119,119,192
100,81,81,81,81,81,194,119,119,88,89,119,69,70,70,70,71,119,119,119,119,119,119,119,119,119,119,119,119,119,72,73,119,119,119,119,119,119,119,119,119,119,119,192
81,81,81,81,81,81,194,119,119,119,119,119,85,118,118,86,87,119,119,119,74,75,119,119,119,119,119,119,119,119,88,89,119,119,119,74,75,119,119,119,72,73,119,192
81,81,81,83,84,81,194,119,119,119,119,119,101,86,118,86,103,119,119,119,90,91,119,119,119,119,119,119,119,119,119,119,119,119,119,90,91,119,119,119,88,89,119,192
81,81,81,99,100,81,194,119,119,119,119,119,119,85,86,87,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,192
179,209,209,209,209,209,210,119,119,119,119,119,119,101,102,103,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,192
